district,fips,doy,year,tminc,tmeanc,tmaxc,pr,rmean,vpd,vs
Ziebach,46137,182.0,2018.0,13.912531949745302,20.91752230073458,27.922512651723864,0.14974922161547274,56.775754968393564,1.3559526733451035,4.684901729558337
Haakon,46055,182.0,2018.0,13.146779573799959,20.727246367989437,28.30771316217883,0.0,60.07662715874471,1.3256607925790798,3.6031855506446
Harding,46063,182.0,2018.0,12.46281903126024,19.058306810877365,25.65379459049443,1.6421566467987028,55.49011424247755,1.2032755576601004,5.258609094524542
Butte,46019,182.0,2018.0,12.634537274012482,19.317082863391033,25.999628452769542,0.0,58.316089683470935,1.1734051288359921,4.208624165141162
Todd,46121,182.0,2018.0,14.152443447365785,20.782086699095597,27.411729950825436,0.0,60.57669770572267,1.2146585665283278,3.4929388719504098
Bennett,46007,182.0,2018.0,12.994764730646326,20.276979990948917,27.55919525125161,0.0,57.90318359987361,1.297913350499151,3.234235814908456
Oglala Lakota,46102,182.0,2018.0,12.53628681485436,20.365366232886306,28.194445650918155,0.0,56.160202986450265,1.4041524192816492,3.2777391217558196
Jackson,46071,182.0,2018.0,13.380363506211484,20.998564941135236,28.616766376058933,0.0,58.28362087766988,1.391350601193076,3.3959131773641973
Mellette,46095,182.0,2018.0,15.175593257612144,21.888688708941217,28.60178416027032,0.0,57.97380404242712,1.3767909638444666,3.5434598157509973
Jones,46075,182.0,2018.0,14.935277352809203,21.867657381124893,28.80003740944062,0.0,57.752327441422906,1.4025244860976465,3.568841005537643
Lyman,46085,182.0,2018.0,15.465181776403808,22.06968347842934,28.67418518045483,0.0,58.9201001519732,1.3538637612822317,3.5980997363358296
Buffalo,46017,182.0,2018.0,15.38170381851702,21.9201113190273,28.458518819537606,0.0,59.76947522923935,1.301867032019111,4.223273282444375
Tripp,46123,182.0,2018.0,16.026070340511684,22.104048949434684,28.182027558357596,0.0,57.83127190514393,1.3375530897277537,3.7029486811091097
Brule,46015,182.0,2018.0,16.230615352193634,22.49094618174406,28.75127701129448,0.0,59.423826920537216,1.3262137502395446,3.872100310158215
Gregory,46053,182.0,2018.0,16.561677168023248,22.360043807964736,28.158410447906263,0.0,58.735116761303296,1.2977528600972599,3.9711556466431985
Charles Mix,46023,182.0,2018.0,16.441739567065994,22.573236898841365,28.70473423061681,0.0,61.06923106508412,1.274762435163421,4.069185615231101
Douglas,46043,182.0,2018.0,16.486117508658584,22.482302541244955,28.478487573831337,0.0,61.30738137553716,1.2471220815156403,4.132527082673072
Bon Homme,46009,182.0,2018.0,16.510413921780945,22.36725386437867,28.224093806976402,0.0,62.37851947746005,1.1986977804614543,4.412688141325622
Hutchinson,46067,182.0,2018.0,16.311594366798882,22.100086484350797,27.88857860190271,0.0,62.81059257537943,1.1681275386908359,4.434581269362194
Miner,46097,182.0,2018.0,15.649608891774058,21.253227253711376,26.8568456156487,0.06971173390377067,65.14012399348987,1.036267565342647,4.524064169499239
Sanborn,46111,182.0,2018.0,15.768721966705618,21.966667494928586,28.164613023151546,0.0071936825480547585,62.50429825631169,1.2048151268068836,4.53209806489801
Jerauld,46073,182.0,2018.0,15.662441049278765,22.020715463566734,28.378989877854714,0.0,61.31350876051123,1.2536003011383543,4.525372729523959
Aurora,46003,182.0,2018.0,16.270877783649865,22.40253330565128,28.534188827652684,0.0,60.942371346861215,1.2653250176588258,4.0631960987406845
Kingsbury,46077,182.0,2018.0,15.834325778551237,21.076766651336303,26.31920752412137,1.8981549412327228,64.2343165509187,1.0148786160585226,5.008685813132266
Lake,46079,182.0,2018.0,15.57388040915965,20.483826744046784,25.39377307893392,1.0218301315534204,67.79713308669031,0.8610395880702681,4.847566332735459
Moody,46101,182.0,2018.0,15.261712605460616,20.133094273911748,25.00447594236288,2.549572072239788,72.57242952519357,0.7234525263199975,4.871443416950828
Codington,46029,183.0,2018.0,17.394516304693493,23.302697209514566,29.210878114335618,10.761153611469329,69.08328575287557,1.052410243879412,6.5330848998708255
Brown,46013,183.0,2018.0,17.272258896204995,24.39378577632287,31.515312656440727,9.128046670680822,59.448348498528354,1.547030657615098,4.453295535052309
Edmunds,46045,183.0,2018.0,16.990929073769294,24.15050987971736,31.310090685665436,12.588590998065241,59.00180547872702,1.537751244122085,3.2105225634217778
Sully,46119,183.0,2018.0,17.997270818236828,25.171290233641756,32.34530964904671,1.4027958430194911,59.4738726630186,1.6471190304214325,3.220178401622166
Hughes,46065,183.0,2018.0,18.426234866158858,25.628757046011795,32.83127922586473,0.17260599481684089,60.08467164428564,1.679937263227296,3.6548378573326348
Stanley,46117,183.0,2018.0,18.576113831001745,25.53033530215453,32.48455677330723,0.1599263643450994,57.26360830772112,1.7428914088468161,2.7898048154545245
Davison,46035,183.0,2018.0,18.283997905077015,24.825641857163394,31.367285809249786,0.016601321789303944,69.38584243173702,1.2445233369259034,6.212224126303898
Hanson,46061,183.0,2018.0,17.54741660009248,23.97816447687012,30.408912353647803,0.0,71.22598014023491,1.0870354162657798,6.467738782014323
Beadle,46005,183.0,2018.0,17.9304201708789,24.891377048673828,31.852333926468766,19.888058904381978,68.58128097194295,1.3040967886892614,5.352272523237321
Brookings,46011,183.0,2018.0,17.669995174501604,22.980947719905693,28.291900265309764,27.340421907212363,72.12291968521166,0.8990092469498243,7.264258876200941
McCook,46087,183.0,2018.0,18.596382455977196,24.056593964622987,29.51680547326879,0.0,69.4278778410524,1.0750691723700965,7.173603468524611
Minnehaha,46099,183.0,2018.0,18.547188856736078,23.53894319509249,28.530697533448908,0.889040897074009,70.62612060472885,0.9542326913972841,7.252021834995304
Lincoln,46083,183.0,2018.0,18.928784884150968,24.18227520049989,29.435765516848804,0.08740880565278224,68.64528215403476,1.0822600118057952,6.07620298585908
Turner,46125,183.0,2018.0,19.056137290085612,24.495711855824894,29.935286421564197,0.04319003420106028,68.09342446840972,1.1417930508397007,6.6105360193801905
Yankton,46135,183.0,2018.0,19.498770645698706,25.065654560337087,30.63253847497547,0.23955921767045635,64.72337262450002,1.2998308036970647,6.033321453329715
Custer,46033,183.0,2018.0,15.304692045775477,22.443425608832598,29.582159171889685,0.03263530080490566,46.74085237883855,1.7534569247738023,2.9999259646371943
Meade,46093,183.0,2018.0,15.72034029928935,22.079859825473427,28.439379351657482,0.03165403096167354,59.665359734359924,1.3278015395830083,1.7310461607931387
Pennington,46103,183.0,2018.0,15.193439802778752,22.55935566593719,29.925271529095557,0.41779114011655033,52.829324672948886,1.6418206100738006,2.335524075552664
Lawrence,46081,183.0,2018.0,12.083010885213769,19.25058261189377,26.418154338573785,0.08232076451688781,55.47341543424949,1.2666361201242358,2.7551094011700172
Union,46127,183.0,2018.0,18.54557965908852,24.186019113903622,29.826458568718735,2.235582791545821,69.73399344772376,1.0887846698895964,6.034146978392872
Clay,46027,183.0,2018.0,19.337281018664694,24.93912371708964,30.540966415514596,0.321570649704642,66.21028099114723,1.2421387235494417,5.980722281187299
Grant,46051,183.0,2018.0,17.837548298476037,23.426150524227165,29.014752749978292,3.267559515383072,68.26121086408389,1.0582554179312005,6.782570916312208
Roberts,46109,183.0,2018.0,18.436380855480923,23.751904566791612,29.06742827810235,3.4724361779141293,63.472401181008046,1.196791163027055,5.365056314062502
Marshall,46091,183.0,2018.0,17.659378089720622,24.02075463055545,30.382131171390295,4.812983733732589,60.30983547298488,1.4087999652892365,5.009714176354637
Day,46037,183.0,2018.0,18.278353896541656,24.094179068644667,29.910004240747686,1.60439765492613,61.74070390437151,1.3122145422294709,5.343959750795475
Deuel,46039,183.0,2018.0,16.833276223808102,22.648668691577647,28.464061159347196,24.181906213328638,72.86790760819841,0.8505379318643932,7.149018466188246
Hamlin,46057,183.0,2018.0,16.823425290607005,22.983974200374615,29.144523110142224,47.20761419573686,71.24755379155144,0.9712756327281146,7.414076299924442
Clark,46025,183.0,2018.0,17.53623599822463,23.960163645217346,30.384091292210137,30.48648750036562,67.49448281980801,1.212223741248426,6.212013217962844
McPherson,46089,183.0,2018.0,15.904971798905622,22.98320740657957,30.06144301425362,13.977485602111734,58.73132991120613,1.4397269795593883,3.096010084305025
Spink,46115,183.0,2018.0,17.851505832716455,24.974844642729796,32.098183452743136,41.06614330344927,65.03479857753551,1.4434845148623245,4.45208716875177
Faulk,46049,183.0,2018.0,17.36978505353889,24.639832343572394,31.90987963360587,21.022651871470387,63.39654854367931,1.473553519721396,3.51227226302991
Hand,46059,183.0,2018.0,18.000126449078298,25.291349306134894,32.58257216319145,38.544827039291796,66.08484449286709,1.455929445974928,5.123602542473019
Campbell,46021,183.0,2018.0,16.291333050217972,23.314129478483302,30.33692590674865,7.861566749987905,57.88310618474694,1.4991659723148558,2.363144728902148
Walworth,46129,183.0,2018.0,17.05058241737138,23.84789583107497,30.64520924477857,1.8607822019003808,58.13616017297927,1.5129673383989246,2.5084609130324065
Potter,46107,183.0,2018.0,17.644794917785525,24.719387537805428,31.79398015782534,1.07563973386683,58.578633894869334,1.6103334689045081,2.63691534802496
Hyde,46069,183.0,2018.0,18.128318966992854,25.36253320637714,32.59674744576149,8.36078177921717,62.78177288047319,1.5640782832067415,3.8399548313741203
Dewey,46041,183.0,2018.0,17.93996784165349,24.54991604430381,31.15986424695415,0.5774679808480999,54.88764337094237,1.6691947141534547,2.295224644543465
Corson,46031,183.0,2018.0,16.54976316870694,23.574291254119327,30.598819339531683,1.9265807966791781,54.68245885082733,1.6196936747273856,2.3435532773189034
Fall River,46047,183.0,2018.0,14.809369089155798,23.49581899546124,32.18226890176662,0.001795744267086098,46.450237037657054,2.0385754151275024,3.0325893743825176
Perkins,46105,183.0,2018.0,14.562094697851835,21.718653603883517,28.87521250991518,2.0142983590815624,59.627738377993964,1.3573568020926752,2.055328099159001
Ziebach,46137,183.0,2018.0,17.90101028721928,24.216684775589822,30.53235926396036,0.15934902427106823,53.857112352855246,1.6560444515863308,2.052525905022852
Haakon,46055,183.0,2018.0,18.042222875165933,25.1894509514843,32.33667902780261,0.671868555081777,54.08980175253483,1.8372160096874728,1.9294682943818833
Harding,46063,183.0,2018.0,12.032017152855186,20.24089272157753,28.449768290299815,2.3860009847957784,63.5689273194441,1.262915682589856,2.201267466145642
Butte,46019,183.0,2018.0,14.224170722803153,20.501543637655143,26.778916552507074,0.0,66.1357157485071,1.0454308983572294,1.8291259860681597
Todd,46121,183.0,2018.0,18.5163395872927,24.972647772924017,31.428955958555285,0.0,60.49144156186487,1.52940196329633,5.282500198587691
Bennett,46007,183.0,2018.0,17.19403022125564,24.736699767377885,32.279369313500155,0.019079565034960392,52.32309375872235,1.8693670771847204,4.129048594760123
Oglala Lakota,46102,183.0,2018.0,17.093701188901846,25.11007132933546,33.12644146976905,0.23501880572274939,46.8133373938855,2.1388458541703548,3.048656547323069
Jackson,46071,183.0,2018.0,18.217178484195475,25.72519496744748,33.23321145069946,0.18941378486763533,51.613019562171885,2.0112351418492125,2.425305978288368
Mellette,46095,183.0,2018.0,19.541504774008317,26.370656737699342,33.19980870139035,0.0,55.89716462802304,1.8572209313655796,4.365220271962231
Jones,46075,183.0,2018.0,19.320661686083838,26.38896780982429,33.457273933564814,0.0,55.557997895279186,1.9002576558169524,3.1298803274388494
Lyman,46085,183.0,2018.0,18.52224134324944,25.881722278415808,33.24120321358218,0.0,62.77524883748901,1.640540300434882,4.419576030825279
Buffalo,46017,183.0,2018.0,18.518382239942397,25.62090779916684,32.72343335839129,0.026654852451247168,64.64965053609144,1.5110388930438405,5.4878963439534685
Tripp,46123,183.0,2018.0,19.5181741364331,25.99914637165694,32.48011860688076,0.0,61.21833947268397,1.6081491204877743,5.803794711740831
Brule,46015,183.0,2018.0,18.450731229109277,25.58616586241661,32.72160049572399,0.00440228875296445,66.74020557236163,1.4445611580241167,5.960846051138355
Gregory,46053,183.0,2018.0,19.359342828840187,25.529869437447303,31.700396046054465,0.0,64.50232946324556,1.41130894699574,6.625505268463275
Charles Mix,46023,183.0,2018.0,19.221967561076568,25.597079844278365,31.97219212748017,0.0,66.61664352279867,1.364741979699654,6.8500991555396595
Douglas,46043,183.0,2018.0,18.858226995109145,25.317392106587914,31.776557218066696,0.0,68.25913501233906,1.2996922058562224,6.792618598528606
Bon Homme,46009,183.0,2018.0,18.769340769398024,24.882512565099834,30.995684360801636,0.0,67.68382408417997,1.249646513583672,6.637676833509673
Hutchinson,46067,183.0,2018.0,18.554081027031508,24.68010719970464,30.80613337237777,7.118376238566729E-4,68.61494694861837,1.2142118550801027,6.801385618951222
Miner,46097,183.0,2018.0,17.663241977358677,23.781072432424686,29.89890288749071,0.0,71.41888765404005,1.05188916108495,6.606248502076955
Sanborn,46111,183.0,2018.0,17.790522186652073,24.61603511517995,31.44154804370785,0.15708468822495839,69.74973310706633,1.2236359256457174,6.50567597575657
Jerauld,46073,183.0,2018.0,17.509249969064992,24.541522362291218,31.57379475551745,0.22769494963236475,68.84328871574019,1.2162061876853674,6.094537514004873
Aurora,46003,183.0,2018.0,18.20113633957154,25.057644273891828,31.91415220821213,0.10996234543853367,68.93380995818026,1.2776306402283975,6.136334841479914
Kingsbury,46077,183.0,2018.0,17.79096650200565,23.643378581350394,29.495790660695132,15.589792799842881,70.97746558882935,1.0381913576845876,7.561901173858632
Lake,46079,183.0,2018.0,18.130034712402068,23.19386639112662,28.257698069851177,0.03892674598393481,71.43198092805605,0.917839296290868,6.916999270661266
Moody,46101,183.0,2018.0,17.633682335895756,22.882372976997836,28.131063618099937,2.321925011239407,73.09067069643923,0.859293811978387,6.98101001049277
Codington,46029,184.0,2018.0,17.226369473846084,22.822565001353595,28.418760528861092,9.12839595874408,83.80087974484066,0.06830168494698788,6.8511568384362125
Brown,46013,184.0,2018.0,17.508844833479657,23.699837369816454,29.8908299061532,26.109562927568998,79.02160269252958,0.42435255887576134,3.980895229334945
Edmunds,46045,184.0,2018.0,17.059273970446192,23.57118641640043,30.083098862354714,18.409430383454186,77.88675667460778,0.4582172167223575,3.849585503733088
Sully,46119,184.0,2018.0,17.182079897427048,24.508330704705404,31.834581511983817,16.080908240025106,73.68899847425425,0.8184178999678619,4.1922499489986205
Hughes,46065,184.0,2018.0,17.561232916348153,24.9736880935546,32.38614327076105,13.274951671431857,72.97541645134828,0.9075095308307245,4.190969243983834
Stanley,46117,184.0,2018.0,17.212821905749504,24.47749808212172,31.742174258493833,5.055632929606049,72.59745254259208,0.9211019364179477,3.86643352380067
Davison,46035,184.0,2018.0,20.055393389169105,26.145019970844718,32.23464655252036,0.17693754026710404,77.44981705655192,0.6839658423783644,6.269144432444445
Hanson,46061,184.0,2018.0,19.71373286322646,25.642880738481214,31.572028613735966,0.5689896052521314,78.68652771364592,0.5772319679600943,6.496020136495056
Beadle,46005,184.0,2018.0,17.982868241857656,24.91055346467958,31.838238687501487,8.659686954997916,78.06854899240479,0.469556896363507,5.867734103301317
Brookings,46011,184.0,2018.0,18.077434771917172,23.95394074606153,29.830446720205888,1.7385235473121803,80.47787338164248,0.33947442874519035,7.1738312782424245
McCook,46087,184.0,2018.0,18.89446723942037,24.884924506557397,30.87538177369445,3.33580608436774,79.310512852016,0.47188884518928426,7.191218854028058
Minnehaha,46099,184.0,2018.0,19.052089886240445,24.7572519422874,30.462413998334377,0.5654082637469787,79.62465579599126,0.4703082485326553,7.095448411436218
Lincoln,46083,184.0,2018.0,21.096628643166895,26.23433004342214,31.372031443677383,0.0,78.22820710983417,0.7585388113093263,5.9710796272396
Turner,46125,184.0,2018.0,21.207178779947625,26.35850597224049,31.509833164533354,0.021141274783699857,78.11447948944858,0.7383146203477353,6.526147805424202
Yankton,46135,184.0,2018.0,23.005164439744007,27.531383209364385,32.05760197898477,0.0,74.98666524776685,1.01023729780319,5.782190573311021
Custer,46033,184.0,2018.0,13.827459185899974,20.282886316564984,26.73831344723001,8.097611278426099,67.56292621711796,0.9659192252273668,4.784789830045489
Meade,46093,184.0,2018.0,12.66139385388815,20.14845703238677,27.63552021088538,10.988569403252452,71.29042113523083,0.7962887063666078,4.04878624252386
Pennington,46103,184.0,2018.0,13.692534110847388,20.54697916443084,27.401424218014206,10.41529956248294,69.04998936747776,0.9165808599698991,4.576819124479527
Lawrence,46081,184.0,2018.0,11.265297272929043,17.90303949528341,24.540781717637792,7.763340879155382,66.64855246115438,0.8651091096527331,4.894439594469812
Union,46127,184.0,2018.0,22.051933003836357,26.939398402433184,31.826863801030047,0.0,77.35269987289125,0.9029957436181407,5.9694118359890815
Clay,46027,184.0,2018.0,23.047718338270723,27.529972345598704,32.01222635292671,0.0,75.60839483469393,0.9871132097602333,5.930696468812476
Grant,46051,184.0,2018.0,17.61178366618722,23.132366708742225,28.652949751297236,8.187673894605766,83.69309299396537,0.11479032927637726,6.854103124687031
Roberts,46109,184.0,2018.0,17.598454049790323,22.76961537195541,27.94077669412054,18.875247518844194,84.94543637210077,0.07967118188001769,5.680924142261684
Marshall,46091,184.0,2018.0,17.710303698178254,23.391677179195,29.07305066021175,22.970504989434986,81.06563150914084,0.3312707863465077,4.66671946366697
Day,46037,184.0,2018.0,17.33552701267935,22.944380420722357,28.55323382876537,29.410638967430526,82.43276772122451,0.182924784881623,5.383092378755799
Deuel,46039,184.0,2018.0,17.360132231620092,23.16349585980817,28.96685948799624,2.5345740616397543,83.48880058900158,0.08004771105887583,6.986291285165867
Hamlin,46057,184.0,2018.0,17.28162910365971,23.140434938166145,28.99924077267256,5.709832753430508,82.64288873605652,0.14287716589649924,7.612782151605068
Clark,46025,184.0,2018.0,17.160462903055937,22.765137190320132,28.36981147758437,20.50000236575366,83.95580933487676,0.09258657882464992,6.633716550419007
McPherson,46089,184.0,2018.0,16.480213291145727,22.652589854867788,28.824966418589913,23.39186266323991,78.64059209146876,0.4080597598109262,3.5663700809540355
Spink,46115,184.0,2018.0,17.255829603923864,24.175283411973762,31.094737220023635,21.985994314954795,78.56706291424751,0.40191256380410256,5.027229472427509
Faulk,46049,184.0,2018.0,17.1483709959657,23.975567609556236,30.802764223146777,21.851551716597587,78.06000206803476,0.43898050094150975,4.142560729729299
Hand,46059,184.0,2018.0,17.065536850227737,24.70607600647853,32.34661516272924,12.92970230403214,76.20279883668348,0.5682914859165218,5.878500314767207
Campbell,46021,184.0,2018.0,16.414710440076384,22.85572924764436,29.296748055212323,26.173592815267785,75.27845884526161,0.633730865634181,3.7684320266789784
Walworth,46129,184.0,2018.0,16.666949879450456,23.22263828837613,29.77832669730181,16.666943473688747,75.47452905487462,0.6232541061662749,3.764835179691065
Potter,46107,184.0,2018.0,17.03918545426449,24.12086909052911,31.202552726793733,14.445968270839414,74.83851076117986,0.7014392454720019,4.03423781585423
Hyde,46069,184.0,2018.0,17.103546440886863,24.79881777247131,32.4940891040558,13.031252534307063,74.18744259012396,0.7642452342008924,4.438271845489829
Dewey,46041,184.0,2018.0,16.218610449859302,23.219687976524057,30.220765503188844,13.428733891537311,72.62162772113774,0.842932083852026,4.150770038257725
Corson,46031,184.0,2018.0,15.643284036095126,22.323944815248232,29.00460559440127,22.061830899475463,71.82987960280288,0.8759643519888821,4.367515463237709
Fall River,46047,184.0,2018.0,14.20700634082617,21.19409574268452,28.18118514454284,0.37714004318184985,69.18303413096504,1.020592591758486,4.085647521973894
Perkins,46105,184.0,2018.0,12.80440526874854,20.3261917102445,27.847978151740417,4.191988079838189,70.80768360748719,0.8317747713981277,4.421144160807406
Ziebach,46137,184.0,2018.0,15.121597391332562,22.267296971700905,29.41299655206925,14.328562081659431,71.50021162554106,0.891709984309121,4.273198638258868
Haakon,46055,184.0,2018.0,16.29839531353386,23.49863250095987,30.6988696883858,11.755575365850937,71.36535928037534,0.9845168176670468,3.6506556884474657
Harding,46063,184.0,2018.0,10.404833709961885,18.739956812738352,27.075079915514724,5.621669173022826,70.0590139849837,0.7876189781466507,4.274730442258331
Butte,46019,184.0,2018.0,11.403469969116493,19.04535820870769,26.687246448298815,4.290901872656375,72.06799083942803,0.6980450160867485,4.092095840472879
Todd,46121,184.0,2018.0,17.399301684225815,24.739425820965966,32.079549957706085,0.0,71.73824970299181,1.0328075234805383,5.397115015068235
Bennett,46007,184.0,2018.0,15.957774343430573,23.15288649981066,30.347998656190793,0.0,71.58792362325475,0.948443649166702,4.6116821504512755
Oglala Lakota,46102,184.0,2018.0,15.432411574899502,22.247396640715458,29.062381706531365,0.014806700029016216,70.84898289280133,0.9812325358153839,4.11561196488365
Jackson,46071,184.0,2018.0,16.70949577612445,23.831629670570383,30.953763565016256,0.12524036603155092,71.17828770498724,1.0430283559488664,3.799872567225455
Mellette,46095,184.0,2018.0,17.841469300116806,25.213659106720264,32.58584891332376,0.0,71.5835969274252,1.0744003121451886,4.8856153384663035
Jones,46075,184.0,2018.0,17.627648779546103,25.11731473241198,32.60698068527793,0.11211924490527009,71.53813464389718,1.0524223991768726,4.003833464721451
Lyman,46085,184.0,2018.0,18.39401945616717,25.735645363433502,33.077271270699775,0.3312025817397233,72.73734584896539,0.9826135703039942,5.059713255188841
Buffalo,46017,184.0,2018.0,18.3477242741757,25.696085074167378,33.044445874159045,0.5369096624947152,74.02861644906757,0.8397978700027232,6.283288630572232
Tripp,46123,184.0,2018.0,19.314831482560074,26.194784255936806,33.07473702931352,0.0,72.15086288541644,1.109343550008587,5.901966265890955
Brule,46015,184.0,2018.0,19.28356085061996,26.370862817949654,33.45816478527938,0.10679091174607011,73.87170573682629,0.9045511613490378,6.209251745053628
Gregory,46053,184.0,2018.0,20.844486350373256,27.047814332213747,33.25114231405426,0.0,72.91422415868432,1.1019848937010985,6.6294863435961995
Charles Mix,46023,184.0,2018.0,22.377204268540993,27.887345596223334,33.39748692390567,0.005875304801840477,74.20580266498511,1.0639493085478755,6.779200895361696
Douglas,46043,184.0,2018.0,21.2571599897258,27.1804462527413,33.103732515756796,0.008122242213970966,75.86600229099447,0.8805861539938626,6.763626954508363
Bon Homme,46009,184.0,2018.0,23.507847920646896,28.010050452535577,32.51225298442426,0.0,74.69541324801025,1.0588274057944675,6.352411646486596
